Time,V1,V2,V3,V4,V5,ToutH2,TinAIR,ToutAIR,TinWAT,DoutH2,DoutAIR,TV
381,0.66194958,0.657579832,0.653789916,0.657235294,0.655042017,41.33165546,42.28921008,51.59088235,53.71331933,2.111705882,21.32697479,3.285596639
382,0.661991597,0.657361345,0.654159664,0.657067227,0.654630252,41.33171429,42.2852521,51.57945378,53.73282353,2.116352941,21.33678992,3.285210084
383,0.661747899,0.65702521,0.653773109,0.656890756,0.654798319,41.35773109,42.26645378,51.5849916,53.73442857,2.116563025,21.33567227,3.284235294
384,0.661184874,0.657016807,0.653226891,0.656529412,0.654168067,41.32247899,42.29689076,51.57101681,53.7489916,2.118218487,21.34284874,3.28212605
385,0.66125,0.656633333,0.653125,0.656225,0.654416667,41.28893333,42.259775,51.56400833,53.75999167,2.11895,21.33726667,3.28165
386,0.660764706,0.656512605,0.652882353,0.656092437,0.654109244,41.2559916,42.25952101,51.57789076,53.76761345,2.122605042,21.32813445,3.280361345
387,0.660638655,0.656058824,0.652336134,0.655478992,0.653428571,41.23431092,42.2610084,51.56214286,53.7604958,2.121714286,21.31904202,3.277941176
388,0.65992437,0.655672269,0.652168067,0.655109244,0.653109244,41.19677311,42.25784034,51.53622689,53.75413445,2.121529412,21.31752941,3.275983193
389,0.659537815,0.655731092,0.652058824,0.655142857,0.652907563,41.13219328,42.24230252,51.53886555,53.75494118,2.12010084,21.32344538,3.275378151
390,0.659908333,0.655575,0.65205,0.655175,0.653016667,41.14,42.25869167,51.53391667,53.763325,2.119025,21.32239167,3.275725
391,0.660016807,0.655453782,0.651764706,0.655184874,0.652915966,41.0807395,42.23948739,51.50168908,53.74577311,2.118907563,21.32113445,3.275336134
392,0.659798319,0.655428571,0.651672269,0.654991597,0.653243697,41.06721008,42.24247899,51.4539916,53.71898319,2.116781513,21.32294958,3.275134454
393,0.659932773,0.655159664,0.651806723,0.655268908,0.652697479,41.09811765,42.26976471,51.55355462,53.76268908,2.120084034,21.33585714,3.274865546
394,0.65992437,0.655722689,0.652092437,0.65494958,0.653184874,41.21723529,42.30570588,51.56497479,53.77436975,2.120369748,21.31252101,3.27587395
395,0.660233333,0.655625,0.652275,0.6552,0.652925,41.234,42.29968333,51.58495,53.76660833,2.117466667,21.3175,3.276258333
396,0.660109244,0.655773109,0.652277311,0.655436975,0.653344538,41.21661345,42.29081513,51.57938655,53.7487563,2.117117647,21.30776471,3.276941176
397,0.660596639,0.65592437,0.652537815,0.655798319,0.653478992,41.26720168,42.29046218,51.5872521,53.75898319,2.118210084,21.29620168,3.278336134
398,0.660806723,0.656042017,0.653016807,0.655781513,0.653689076,41.26209244,42.27217647,51.59932773,53.75861345,2.11510084,21.31198319,3.279336134
399,0.660831933,0.656462185,0.652789916,0.65592437,0.653747899,41.30853782,42.25617647,51.6209916,53.75229412,2.122084034,21.38194958,3.279756303
400,0.6609,0.656308333,0.652766667,0.6559,0.6538,41.51348333,42.313375,51.64975,53.74146667,2.12865,21.43860833,3.279675
401,0.660630252,0.656268908,0.65289916,0.65602521,0.653815126,41.47155462,42.34442017,51.65683193,53.74635294,2.126823529,21.43591597,3.279638655
402,0.660932773,0.656512605,0.65312605,0.655798319,0.653815126,41.48781513,42.30742857,51.65011765,53.74852101,2.129210084,21.43137815,3.280184874
403,0.660773109,0.656243697,0.652865546,0.656235294,0.653848739,41.4532605,42.2844958,51.63582353,53.74040336,2.127672269,21.42214286,3.279966387
404,0.66097479,0.656235294,0.65302521,0.65610084,0.653840336,41.4160084,42.31464706,51.6332605,53.74935294,2.130260504,21.43002521,3.280176471
405,0.660925,0.656808333,0.652908333,0.655833333,0.653725,41.41750833,42.29554167,51.66078333,53.75995833,2.13,21.43720833,3.2802
406,0.660680672,0.65607563,0.652941176,0.655907563,0.653638655,41.41731933,42.2632521,51.62897479,53.76507563,2.120731092,21.33376471,3.279243697
407,0.660621849,0.656478992,0.652798319,0.655705882,0.653756303,41.42890756,42.34428571,51.61809244,53.76202521,2.121672269,21.33248739,3.279361345
408,0.660689076,0.656386555,0.652403361,0.655798319,0.653655462,41.31529412,42.30919328,51.60239496,53.75723529,2.119941176,21.32966387,3.278932773
409,0.660344538,0.656067227,0.652680672,0.656336134,0.653789916,41.31821008,42.29754622,51.58680672,53.7492437,2.123966387,21.32258824,3.279218487
410,0.660672269,0.656327731,0.652941176,0.65597479,0.653722689,41.20968067,42.27928571,51.59177311,53.77510084,2.12487395,21.33510084,3.279638655
411,0.660591667,0.656108333,0.652733333,0.656116667,0.65385,41.27499167,42.26746667,51.58545,53.75990833,2.124433333,21.32056667,3.2794
412,0.660579832,0.65605042,0.652672269,0.655588235,0.653638655,41.2387563,42.25542857,51.58320168,53.76590756,2.123638655,21.32296639,3.278529412
413,0.660773109,0.656336134,0.652596639,0.65587395,0.653689076,41.24668908,42.23915966,51.56810084,53.76186555,2.126705882,21.32335294,3.279268908
414,0.660352941,0.655983193,0.652798319,0.655915966,0.653731092,41.11564706,42.21763866,51.5520084,53.77073109,2.122344538,21.32310084,3.278781513
415,0.660831933,0.65612605,0.653109244,0.655773109,0.653756303,41.16238655,42.23360504,51.56621008,53.78357983,2.127084034,21.31619328,3.279596639
416,0.6606,0.656516667,0.6526,0.655875,0.653958333,41.27016667,42.22336667,51.57936667,53.777325,2.124566667,21.31060833,3.27955
417,0.660823529,0.656218487,0.652722689,0.656184874,0.654151261,41.14145378,42.25464706,51.56082353,53.77572269,2.123092437,21.32222689,3.28010084
418,0.660680672,0.656386555,0.653033613,0.65612605,0.653672269,41.17010084,42.24185714,51.54023529,53.74392437,2.122798319,21.31805882,3.27989916
419,0.660932773,0.656369748,0.65302521,0.655966387,0.654042017,41.14963025,42.25597479,51.54618487,53.76614286,2.12487395,21.30368908,3.280336134
420,0.660613445,0.656504202,0.652705882,0.656327731,0.65394958,41.22261345,42.24948739,51.56942857,53.75910084,2.120588235,21.30618487,3.28010084
421,0.660858333,0.6563,0.653075,0.6565,0.654075,41.28001667,42.2736,51.58089167,53.777075,2.119975,21.299825,3.280808333
422,0.661109244,0.656504202,0.653243697,0.656184874,0.65405042,41.27021008,42.26016807,51.59537815,53.74301681,2.117546218,21.29669748,3.281092437
423,0.660957983,0.656537815,0.652747899,0.656042017,0.653915966,41.33615126,42.26472269,51.59676471,53.74010084,2.115067227,21.29363025,3.280201681
424,0.660907563,0.656764706,0.652798319,0.656235294,0.654117647,41.34670588,42.27436975,51.6037563,53.75352101,2.11294958,21.29339496,3.280823529
425,0.660957983,0.656588235,0.65302521,0.656252101,0.653983193,41.37645378,42.25415966,51.61682353,53.73733613,2.113151261,21.28696639,3.280806723
426,0.660908333,0.6565,0.652783333,0.656191667,0.654108333,41.393,42.29743333,51.61871667,53.74663333,2.110966667,21.30333333,3.280491667
427,0.661285714,0.656386555,0.652840336,0.656159664,0.653882353,41.31747899,42.27051261,51.61015966,53.74878151,2.115697479,21.28563025,3.280554622
428,0.660823529,0.656369748,0.653176471,0.656117647,0.654092437,41.29641176,42.3005042,51.59845378,53.73861345,2.116470588,21.28812605,3.280579832
429,0.661201681,0.656537815,0.652680672,0.656310924,0.653865546,41.41610084,42.3012521,51.63118487,53.7417563,2.117655462,21.3219916,3.280596639
430,0.660798319,0.656529412,0.652336134,0.655966387,0.653554622,41.37703361,42.30509244,51.60620168,53.75477311,2.117647059,21.32651261,3.279184874
431,0.660208333,0.655758333,0.652291667,0.655458333,0.653175,41.35246667,42.27081667,51.60165833,53.75625,2.1188,21.33869167,3.276891667
432,0.660067227,0.65587395,0.65187395,0.654890756,0.652991597,41.32141176,42.2482605,51.59883193,53.77345378,2.122352941,21.3335042,3.275697479
433,0.659529412,0.655428571,0.651605042,0.655084034,0.652638655,41.25589916,42.27116807,51.5820084,53.77376471,2.123890756,21.33652101,3.274285714
434,0.659142857,0.655084034,0.65107563,0.654571429,0.652394958,41.30494958,42.25396639,51.58515126,53.76859664,2.120487395,21.32077311,3.272268908
435,0.65892437,0.654554622,0.651268908,0.654369748,0.652159664,41.27535294,42.25648739,51.57527731,53.76062185,2.124361345,21.3207479,3.271277311
436,0.659142857,0.655008403,0.650546218,0.654369748,0.651857143,41.26366387,42.23582353,51.57096639,53.76322689,2.124478992,21.32496639,3.27092437
437,0.65865,0.654708333,0.651041667,0.654333333,0.651858333,41.225675,42.26453333,51.570525,53.77644167,2.123008333,21.323,3.270591667
438,0.658697479,0.654512605,0.650697479,0.654168067,0.651613445,41.26740336,42.24305042,51.58346218,53.76370588,2.12487395,21.30560504,3.269689076
439,0.658621849,0.654336134,0.650857143,0.653983193,0.651672269,41.19591597,42.2482605,51.59012605,53.78147899,2.124605042,21.32283193,3.269470588
440,0.658731092,0.654739496,0.650512605,0.654008403,0.651579832,41.31562185,42.23331092,51.57257143,53.74130252,2.125201681,21.3147563,3.269571429
441,0.658840336,0.654689076,0.650781513,0.654193277,0.651495798,41.27248739,42.25538655,51.58127731,53.76476471,2.124058824,21.29542857,3.27
442,0.6589,0.65475,0.650741667,0.6546,0.65195,41.2793,42.23264167,51.56649167,53.75125,2.117166667,21.30573333,3.270941667
443,0.65887395,0.654731092,0.650840336,0.654319328,0.652193277,41.31751261,42.26231092,51.55865546,53.71101681,2.117630252,21.28507563,3.270957983
444,0.659025,0.654791667,0.651258333,0.654358333,0.651908333,41.308325,42.26021667,51.57851667,53.72561667,2.118291667,21.282375,3.271341667
445,0.658941176,0.654596639,0.650705882,0.654621849,0.65210084,41.34023529,42.25441176,51.59704202,53.75037815,2.116579832,21.2774958,3.270966387
446,0.658890756,0.654840336,0.65102521,0.654537815,0.651764706,41.33697479,42.28888235,51.60465546,53.74404202,2.115512605,21.27790756,3.271058824
447,0.658983333,0.654966667,0.651041667,0.654433333,0.65185,41.31811667,42.28080833,51.60455,53.73095833,2.118266667,21.28150833,3.271275
448,0.658672269,0.654672269,0.650781513,0.654277311,0.651781513,41.29234454,42.29110084,51.60513445,53.75560504,2.119361345,21.30590756,3.270184874
449,0.658764706,0.65505042,0.651092437,0.653966387,0.651739496,41.32556303,42.22886555,51.60380672,53.76014286,2.122504202,21.32511765,3.270613445
450,0.658932773,0.654840336,0.651336134,0.654436975,0.651882353,41.22478151,42.24739496,51.58268067,53.76043697,2.119201681,21.31645378,3.271428571
451,0.659193277,0.65492437,0.651218487,0.654554622,0.652033613,41.22331933,42.22779832,51.56031092,53.75385714,2.122571429,21.32016807,3.27192437
452,0.659191667,0.654841667,0.651283333,0.654841667,0.6522,41.17496667,42.249975,51.57116667,53.75848333,2.120116667,21.32128333,3.272358333
453,0.659302521,0.655243697,0.651210084,0.654857143,0.652142857,41.19281513,42.2297563,51.55978151,53.74812605,2.125378151,21.31957143,3.272756303
454,0.65902521,0.655193277,0.651394958,0.654663866,0.652117647,41.11357143,42.24069748,51.5389916,53.73565546,2.124386555,21.32009244,3.272394958
455,0.659268908,0.65494958,0.651453782,0.654857143,0.652226891,41.15546218,42.23589916,51.56060504,53.75826891,2.125210084,21.315,3.272756303
456,0.659243697,0.654773109,0.651084034,0.654798319,0.65212605,41.1147395,42.2347563,51.50289076,53.72495798,2.124277311,21.30598319,3.27202521
457,0.658983333,0.654916667,0.651125,0.65435,0.651858333,41.10284167,42.26853333,51.55645833,53.76849167,2.120458333,21.32061667,3.271233333
458,0.658857143,0.65487395,0.650798319,0.654638655,0.65187395,41.10526891,42.27704202,51.57605882,53.77245378,2.11707563,21.31976471,3.271042017
459,0.658840336,0.654621849,0.651,0.654184874,0.651907563,41.12688235,42.27717647,51.56594958,53.75476471,2.117058824,21.32641176,3.270554622
460,0.658831933,0.654394958,0.650798319,0.654336134,0.651529412,41.13044538,42.27394118,51.57362185,53.76465546,2.119621849,21.31726891,3.269890756
461,0.658655462,0.654655462,0.65089916,0.654151261,0.651638655,41.17393277,42.29665546,51.58218487,53.78251261,2.117882353,21.32005042,3.27
462,0.658741667,0.654608333,0.650425,0.6543,0.651733333,41.15003333,42.27444167,51.56915,53.7627,2.120883333,21.322,3.269808333
463,0.658705882,0.654689076,0.650512605,0.654159664,0.651680672,41.18770588,42.30626891,51.58889076,53.77547899,2.118798319,21.31667227,3.269747899
464,0.658764706,0.654747899,0.650596639,0.654142857,0.651563025,41.27842017,42.2707395,51.57273109,53.74541176,2.120302521,21.31776471,3.269815126
465,0.658529412,0.654294118,0.650378151,0.654168067,0.651344538,41.33869748,42.25533613,51.56872269,53.74291597,2.123705882,21.31543697,3.268714286
466,0.658537815,0.654462185,0.650739496,0.654134454,0.651478992,41.2339916,42.24738655,51.56908403,53.747,2.123689076,21.31610084,3.269352941
467,0.658663866,0.654487395,0.650470588,0.653915966,0.651235294,41.26752941,42.23598319,51.57359664,53.75212605,2.134378151,21.31629412,3.268773109
468,0.6585,0.654558333,0.6505,0.654091667,0.651391667,41.21713333,42.2658,51.57541667,53.74976667,2.136175,21.30515833,3.269041667
469,0.658655462,0.654546218,0.65105042,0.653991597,0.651386555,41.29384874,42.23248739,51.58963866,53.74826891,2.133596639,21.31538655,3.269630252
470,0.658546218,0.654487395,0.650638655,0.654193277,0.651478992,41.44189076,42.25285714,51.59220168,53.7317479,2.135084034,21.32629412,3.269344538
471,0.658857143,0.654655462,0.651084034,0.654226891,0.651630252,41.45121008,42.24566387,51.61711765,53.7377395,2.130210084,21.3114958,3.270453782
472,0.658789916,0.654621849,0.650789916,0.654504202,0.651731092,41.54943697,42.26759664,51.63139496,53.73577311,2.13087395,21.3207395,3.270436975
473,0.659041667,0.654758333,0.650858333,0.654033333,0.651591667,41.58281667,42.276025,51.64083333,53.74313333,2.127316667,21.309775,3.270283333
474,0.658756303,0.654596639,0.651327731,0.654403361,0.651781513,41.44906723,42.26085714,51.62804202,53.73622689,2.125781513,21.31880672,3.270865546
475,0.658697479,0.654798319,0.650739496,0.654033613,0.651453782,41.3937479,42.26527731,51.62368067,53.73323529,2.127235294,21.32381513,3.269722689
476,0.658630252,0.654672269,0.650588235,0.654537815,0.651638655,41.33204202,42.25115966,51.62393277,53.76032773,2.122369748,21.32684034,3.270067227
477,0.65887395,0.654731092,0.65105042,0.654344538,0.651613445,41.24805042,42.24847059,51.59006723,53.75997479,2.119798319,21.32653782,3.270613445
478,0.658558333,0.654391667,0.650583333,0.654116667,0.65155,41.26025,42.26270833,51.60001667,53.78115,2.127433333,21.322775,3.2692
479,0.658260504,0.654302521,0.65012605,0.653823529,0.651134454,41.19885714,42.2424958,51.58257983,53.76048739,2.130016807,21.30587395,3.267647059
480,0.657840336,0.654134454,0.64997479,0.653403361,0.650806723,41.13228571,42.18873109,51.56927731,53.77871429,2.131092437,21.3097563,3.266159664
481,0.657789916,0.653907563,0.65,0.653697479,0.650722689,41.13302521,42.22668067,51.58177311,53.77956303,2.130226891,21.30403361,3.266117647
482,0.65789916,0.653731092,0.649714286,0.653647059,0.650546218,41.08140336,42.24246218,51.56859664,53.7795042,2.132159664,21.31894958,3.265537815
483,0.657658333,0.653883333,0.649858333,0.653066667,0.650433333,41.12879167,42.25686667,51.5644,53.78334167,2.134116667,21.309825,3.2649
484,0.657411765,0.653361345,0.649436975,0.653008403,0.650369748,41.02058824,42.21798319,51.56233613,53.79210084,2.134571429,21.30605882,3.263588235
485,0.657134454,0.653210084,0.649252101,0.65294958,0.65005042,41.02707563,42.23383193,51.56257143,53.78837815,2.135411765,21.29242017,3.262596639
486,0.657151261,0.653134454,0.649210084,0.652857143,0.650159664,41.1707563,42.29955462,51.58109244,53.80233613,2.133932773,21.30954622,3.262512605
487,0.656806723,0.653294118,0.648966387,0.652596639,0.649621849,41.30894118,42.30297479,51.61208403,53.8052521,2.127983193,21.31633613,3.261285714
488,0.65685,0.652933333,0.648866667,0.652558333,0.649541667,41.330175,42.28594167,51.61368333,53.79363333,2.132516667,21.31175833,3.26075
489,0.656756303,0.653008403,0.648773109,0.652453782,0.649630252,41.30498319,42.25409244,51.59213445,53.78831092,2.132714286,21.31142017,3.260621849
490,0.656798319,0.65307563,0.64894958,0.652504202,0.649731092,41.20585714,42.24318487,51.57455462,53.77864706,2.133487395,21.30898319,3.261058824
491,0.657,0.653294118,0.649218487,0.652487395,0.649714286,41.22867227,42.25884874,51.61132773,53.78356303,2.130352941,21.31227731,3.261714286
492,0.657336134,0.653210084,0.649252101,0.652789916,0.649865546,41.22705882,42.25729412,51.61283193,53.77278151,2.131428571,21.30634454,3.262453782
493,0.657319328,0.653554622,0.649260504,0.652932773,0.64989916,41.25891597,42.28740336,51.62601681,53.76064706,2.124857143,21.28252101,3.262966387
494,0.657533333,0.653491667,0.649225,0.653108333,0.650033333,41.27953333,42.2574,51.60981667,53.73031667,2.128491667,21.28708333,3.263391667
495,0.657327731,0.653394958,0.649386555,0.653033613,0.650016807,41.3562437,42.28040336,51.62332773,53.74610084,2.129857143,21.27314286,3.263159664
496,0.657630252,0.653630252,0.649260504,0.653092437,0.650159664,41.44998319,42.27012605,51.67068067,53.73660504,2.136697479,21.41221008,3.263773109
497,0.657420168,0.653621849,0.649394958,0.653033613,0.65012605,41.55845378,42.29457143,51.6742605,53.7389916,2.137789916,21.41707563,3.263596639
498,0.657141667,0.653441667,0.649425,0.65315,0.650041667,41.466975,42.28685,51.64764167,53.75028333,2.13765,21.362775,3.2632
499,0.657225,0.653433333,0.649125,0.65315,0.650008333,41.286525,42.24280833,51.6012,53.7651,2.1317,21.31539167,3.262941667
500,0.657352941,0.653436975,0.649210084,0.652957983,0.649915966,41.20576471,42.2665042,51.60738655,53.78784034,2.135016807,21.3127563,3.26287395
501,0.657302521,0.653529412,0.649252101,0.652781513,0.650168067,41.16913445,42.27160504,51.5877563,53.79427731,2.135537815,21.30923529,3.263033613
502,0.657403361,0.653621849,0.649529412,0.653268908,0.650243697,41.08194958,42.23880672,51.56282353,53.78448739,2.13494958,21.30510084,3.264067227
503,0.657453782,0.653310924,0.649697479,0.653310924,0.650151261,40.95551261,42.25432773,51.55897479,53.79190756,2.134848739,21.30893277,3.26392437
504,0.65755,0.653941667,0.649366667,0.653283333,0.650483333,41.204675,42.26899167,51.59541667,53.81758333,2.128725,21.31690833,3.264625
505,0.657882353,0.653714286,0.650058824,0.653294118,0.650226891,41.26973109,42.25335294,51.60235294,53.81145378,2.129563025,21.31815966,3.265176471
506,0.657932773,0.653789916,0.649361345,0.653352941,0.650428571,41.18109244,42.2612437,51.58405882,53.81419328,2.131966387,21.31786555,3.264865546
507,0.657638655,0.653882353,0.64992437,0.653369748,0.650462185,41.16928571,42.31110084,51.61371429,53.81253782,2.130134454,21.31705042,3.265277311
508,0.657453782,0.654176471,0.649294118,0.653403361,0.650403361,41.21323529,42.27401681,51.60663866,53.80230252,2.127991597,21.33146218,3.264731092
509,0.657475,0.653683333,0.649291667,0.653325,0.650341667,41.200275,42.25304167,51.59716667,53.81699167,2.124891667,21.32715,3.264116667
510,0.657663866,0.653638655,0.649739496,0.653226891,0.650268908,41.13556303,42.27577311,51.58719328,53.81989076,2.120663866,21.32047899,3.264537815
511,0.657537815,0.653663866,0.649369748,0.653378151,0.650378151,41.03678992,42.2690084,51.57915126,53.81436134,2.122882353,21.31807563,3.264327731
512,0.657672269,0.65394958,0.649815126,0.653159664,0.650403361,41.1999916,42.25328571,51.57227731,53.80131092,2.12394958,21.31366387,3.265
513,0.657554622,0.653747899,0.649630252,0.653344538,0.650151261,41.13889076,42.32064706,51.57065546,53.78697479,2.122579832,21.31133613,3.264428571
514,0.657633333,0.653525,0.649341667,0.652883333,0.650233333,41.20530833,42.29426667,51.5919,53.80161667,2.119308333,21.316175,3.263616667
515,0.657319328,0.653806723,0.649487395,0.653134454,0.650184874,41.39610084,42.30402521,51.59744538,53.81163866,2.118058824,21.32254622,3.263932773
516,0.658775,0.655525,0.650333333,0.656466667,0.651483333,41.14651667,42.33024167,51.563825,53.71665833,2.11,21.33173333,3.272583333
517,0.660747899,0.656865546,0.651806723,0.658495798,0.65310084,41.47991597,42.33840336,51.58389916,53.73098319,2.108630252,21.3142437,3.281016807
518,0.660983193,0.657168067,0.652184874,0.658285714,0.653521008,41.48309244,42.32627731,51.58478992,53.74489916,2.11307563,21.31022689,3.282142857
519,0.660958333,0.6571,0.651841667,0.658225,0.653133333,41.36224167,42.31853333,51.56498333,53.71891667,2.114975,21.30911667,3.281258333
520,0.660764706,0.657235294,0.652117647,0.657991597,0.653109244,41.34077311,42.31433613,51.57857143,53.76210084,2.11107563,21.30863866,3.281218487
521,0.660705882,0.657092437,0.652294118,0.657857143,0.653210084,41.30931933,42.30340336,51.56946218,53.76821008,2.116277311,21.31221008,3.281159664
522,0.660546218,0.65702521,0.65187395,0.657638655,0.652865546,41.21166387,42.29309244,51.56992437,53.7707395,2.117176471,21.30159664,3.27994958
523,0.660394958,0.656394958,0.651218487,0.657689076,0.652563025,41.23609244,42.21517647,51.56615966,53.76936975,2.119201681,21.29753782,3.278260504
524,0.659815126,0.656445378,0.651092437,0.657142857,0.652453782,41.16842857,42.22112605,51.53456303,53.73987395,2.122016807,21.29441176,3.27694958
525,0.659816667,0.655833333,0.65095,0.65685,0.652008333,41.113275,42.27860833,51.54279167,53.747625,2.122258333,21.29930833,3.275458333
526,0.659596639,0.655806723,0.650621849,0.656621849,0.651957983,41.14521008,42.3204958,51.56136134,53.76744538,2.119638655,21.30504202,3.274605042
527,0.659092437,0.655647059,0.650831933,0.656378151,0.651546218,41.10722689,42.29871429,51.56805882,53.77447059,2.11789916,21.29745378,3.273495798
528,0.659168067,0.655689076,0.650647059,0.655915966,0.651521008,41.12626891,42.31052941,51.57364706,53.78447059,2.11712605,21.2982521,3.272941176
529,0.659352941,0.655521008,0.650512605,0.656226891,0.651411765,41.17429412,42.32368067,51.57542857,53.73916807,2.117277311,21.30498319,3.27302521
530,0.658666667,0.65525,0.6499,0.656383333,0.651133333,41.15870833,42.30508333,51.554275,53.74765,2.11995,21.29988333,3.271333333
531,0.658453782,0.654966387,0.649915966,0.655378151,0.650638655,41.17032773,42.32077311,51.5614958,53.75115966,2.120361345,21.30414286,3.269352941
532,0.657966387,0.654394958,0.649680672,0.654831933,0.650344538,41.16031933,42.31620168,51.55910924,53.74564706,2.119142857,21.29715966,3.267218487
533,0.657731092,0.654647059,0.649159664,0.654739496,0.64989916,41.35278151,42.31463025,51.58705042,53.76652941,2.121386555,21.2992437,3.266176471
534,0.657806723,0.65405042,0.648806723,0.654773109,0.649932773,41.52316807,42.33217647,51.60465546,53.76398319,2.123336134,21.28896639,3.265369748
535,0.657675,0.654133333,0.649341667,0.65465,0.649783333,41.47209167,42.33433333,51.61440833,53.76333333,2.1206,21.2842,3.265583333
536,0.657495798,0.654218487,0.649336134,0.654571429,0.64992437,41.52828571,42.30660504,51.61198319,53.76109244,2.123764706,21.28287395,3.265546218
537,0.658042017,0.654378151,0.649168067,0.654554622,0.649882353,41.50757143,42.29714286,51.61679832,53.75977311,2.122218487,21.2944958,3.26602521
538,0.657966387,0.654235294,0.648957983,0.65489916,0.650159664,41.45157983,42.28756303,51.59782353,53.73103361,2.122336134,21.29115126,3.266218487
539,0.658016807,0.654857143,0.649672269,0.654697479,0.650352941,41.43872269,42.30056303,51.60613445,53.72506723,2.120781513,21.26752101,3.267596639
540,0.657841667,0.65435,0.649366667,0.655008333,0.65045,41.53529167,42.31673333,51.61398333,53.73373333,2.113725,21.31823333,3.267016667
541,0.65810084,0.654352941,0.649436975,0.65489916,0.650226891,41.55858824,42.31847059,51.62044538,53.71478151,2.108596639,21.30704202,3.267016807
542,0.658210084,0.654327731,0.649235294,0.655201681,0.650243697,41.59362185,42.32484874,51.63776471,53.71762185,2.113336134,21.35756303,3.267218487
543,0.658285714,0.654563025,0.649268908,0.654865546,0.650067227,41.56362185,42.3027479,51.62778151,53.70407563,2.113571429,21.31257983,3.26705042
544,0.657983193,0.654571429,0.649319328,0.654890756,0.650462185,41.61089076,42.32307563,51.62820168,53.70784034,2.120647059,21.37496639,3.267226891
545,0.65805,0.654558333,0.648991667,0.6553,0.650258333,41.57003333,42.388125,51.6516,53.7102,2.12555,21.440625,3.267158333
546,0.658084034,0.654495798,0.649361345,0.654689076,0.650319328,41.58363866,42.41687395,51.68668908,53.75346218,2.119478992,21.45815966,3.26694958
547,0.65792437,0.654563025,0.649378151,0.654957983,0.650310924,41.64566387,42.41011765,51.69931933,53.77220168,2.13312605,21.56397479,3.267134454
548,0.657453782,0.654352941,0.64902521,0.654764706,0.649815126,42.06983193,42.46753782,51.81782353,53.78296639,2.138369748,21.66484874,3.265411765
549,0.657672269,0.65405042,0.648747899,0.65412605,0.649705882,42.55834454,42.48132773,51.91582353,53.74540336,2.141882353,21.68672269,3.264302521
550,0.657285714,0.653579832,0.648537815,0.654117647,0.649403361,42.55884874,42.47778151,51.898,53.74076471,2.139294118,21.67134454,3.26292437
551,0.656991667,0.653875,0.648258333,0.653958333,0.649266667,42.377175,42.45588333,51.87999167,53.75721667,2.1386,21.64865,3.26235
552,0.656756303,0.653151261,0.648294118,0.653739496,0.648840336,42.15452941,42.4312605,51.80310924,53.73076471,2.136890756,21.59852941,3.260781513
553,0.656663866,0.653739496,0.647865546,0.653621849,0.64889916,42.07759664,42.41694958,51.76751261,53.73581513,2.141487395,21.58743697,3.260789916
554,0.656369748,0.653092437,0.647957983,0.653680672,0.648521008,41.96928571,42.40445378,51.72884034,53.72184874,2.136411765,21.55408403,3.259621849
555,0.656689076,0.653680672,0.648294118,0.653361345,0.649042017,41.88384034,42.38302521,51.70620168,53.72852941,2.141504202,21.56839496,3.261067227
556,0.656741667,0.653591667,0.648283333,0.653841667,0.649233333,42.24725833,42.43215833,51.7985,53.7643,2.138225,21.6354,3.261691667
557,0.65694958,0.653739496,0.648352941,0.65394958,0.649142857,42.24334454,42.39986555,51.78741176,53.75170588,2.140865546,21.62863866,3.262134454
558,0.657285714,0.653714286,0.648680672,0.65394958,0.649462185,42.01853782,42.3697479,51.75135294,53.71762185,2.139193277,21.58804202,3.263092437
559,0.657243697,0.654109244,0.648714286,0.653907563,0.649344538,41.88968908,42.37343697,51.70152101,53.70463025,2.138806723,21.54222689,3.263319328
560,0.657226891,0.65392437,0.648487395,0.654285714,0.649495798,41.76036975,42.34870588,51.67256303,53.72884874,2.135411765,21.53439496,3.263420168
561,0.657241667,0.654116667,0.648233333,0.653975,0.649516667,41.69284167,42.37919167,51.650925,53.68911667,2.136008333,21.53594167,3.263083333
562,0.657369748,0.654327731,0.64892437,0.654504202,0.649579832,41.85319328,42.38787395,51.67920168,53.72906723,2.134378151,21.58507563,3.264705882
563,0.657655462,0.654168067,0.649302521,0.654403361,0.649731092,41.94327731,42.40597479,51.71523529,53.74633613,2.132243697,21.60166387,3.265260504
564,0.657386555,0.654243697,0.649,0.654420168,0.649957983,42.18863025,42.42315126,51.79486555,53.74921849,2.132512605,21.63829412,3.265008403
565,0.657663866,0.654621849,0.649462185,0.654420168,0.649983193,42.37431933,42.42541176,51.84557143,53.7412605,2.126563025,21.65678992,3.266151261
566,0.657908333,0.654566667,0.6494,0.654783333,0.650308333,42.51623333,42.4194,51.88315,53.75028333,2.127341667,21.672,3.266966667
567,0.657991597,0.654596639,0.649605042,0.654621849,0.650453782,42.35614286,42.44914286,51.85982353,53.74498319,2.123705882,21.65677311,3.267268908
568,0.65810084,0.654428571,0.649336134,0.654689076,0.650176471,42.24204202,42.43923529,51.85097479,53.74931933,2.123579832,21.63556303,3.266731092
569,0.657840336,0.654277311,0.649554622,0.654689076,0.650268908,42.16415966,42.39981513,51.78694958,53.73831092,2.123168067,21.60663025,3.266630252
570,0.657806723,0.654285714,0.649092437,0.654495798,0.649865546,41.93928571,42.38878992,51.66981513,53.69057983,2.123882353,21.53535294,3.265546218
571,0.657591667,0.654158333,0.648858333,0.6544,0.649716667,40.98486667,42.24900833,51.33300833,53.62915833,2.121991667,21.31019167,3.264725
